1.49,-10.26
1.49,-10.26
1.41,-5.13
1.32,-10.26
1.23,-10.26
1.14,-10.25
1.05,-10.26
0.97,-10.26
0.88,-10.26
0.79,-10.27
0.70,-10.26
0.53,-20.54
0.44,-10.26
0.35,-10.27
0.26,-10.26
0.09,-20.50
0.00,-10.28
-0.09,-10.26
-0.26,-20.54
-0.35,-10.25
-0.44,-10.26
-0.62,-20.54
-0.70,-10.26
-0.88,-20.54
-0.97,-10.26
-1.14,-20.51
-1.23,-10.27
-1.41,-20.51
-1.49,-10.26
-1.58,-10.25
-1.76,-20.52
-1.85,-10.25
-1.93,-10.26
-2.11,-20.51
-2.20,-10.26
-2.29,-10.26
-2.46,-20.50
-2.55,-10.26
-2.64,-10.26
-2.72,-10.26
-2.81,-10.26
-2.90,-10.25
-2.99,-10.26
-3.08,-10.26
-3.16,-10.26
-3.25,-10.25
-3.34,-10.26
-3.43,-10.26
-3.43,-10.26
-3.52,-5.13
-3.60,-10.26
-3.60,-10.26
-3.69,-5.13
-3.69,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.78,-5.13
-3.69,0.73
-3.69,0.73
-3.60,5.13
-3.60,5.13
-3.52,5.13
-3.43,10.26
-3.34,10.25
-3.34,10.25
-3.25,5.13
-3.16,10.26
-3.08,10.25
-2.99,10.27
-2.90,10.25
-2.81,10.26
-2.72,10.27
-2.64,10.26
-2.55,10.27
-2.46,10.26
-2.29,20.52
-2.20,10.26
-2.11,10.26
-2.02,10.26
-1.93,10.25
-1.76,20.52
-1.67,10.26
-1.58,10.26
-1.49,10.26
-1.32,20.51
-1.23,10.26
-1.14,10.26
-0.97,20.51
-0.88,10.26
-0.79,10.25
-0.62,20.52
-0.53,10.26
-0.44,10.25
-0.26,20.51
-0.18,10.26
-0.09,10.26
0.00,10.26
0.09,10.27
0.26,20.53
0.35,10.27
0.44,10.26
0.53,10.26
0.62,10.26
0.70,10.26
0.79,10.28
0.88,10.26
0.97,10.25
1.05,10.26
1.14,10.26
1.23,10.26
1.32,10.25
1.41,10.26
1.49,10.26
1.49,10.26
1.58,5.13
1.67,10.26
1.67,10.26
1.76,5.13
1.85,10.26
1.85,10.26
1.93,5.13
1.93,5.13
1.93,5.13
2.02,3.42
2.02,3.42
2.02,3.42
2.02,3.42
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.11,2.57
2.02,-1.03
2.02,-1.03
1.93,-5.13
1.93,-5.13
1.85,-5.13
1.76,-10.26
1.76,-10.26
1.67,-5.13
1.58,-10.26
1.49,-10.26
1.41,-10.25
1.32,-10.26
1.23,-10.26
1.14,-10.26
1.05,-10.25
0.97,-10.26
0.88,-10.26
0.70,-20.51
0.62,-10.26
0.53,-10.27
0.35,-20.51
0.26,-10.26
0.18,-10.25
0.00,-20.52
-0.09,-10.26
-0.26,-20.54
-0.35,-10.27
-0.53,-20.51
-0.62,-10.26
-0.79,-20.52
-0.88,-10.26
-1.05,-20.51
-1.14,-10.26
-1.32,-20.51
-1.41,-10.25
-1.58,-20.52
